Dataset,Group,name,SampleID,taxonomy_id,taxonomy_lvl,kraken_assigned_reads,added_reads,new_est_reads,fraction_total_reads,Gene.ID,TotalRpoBHitsInSample,SkinSite,microenvironment,NormHits,superkingdom,phylum,class,order,family,genus,species
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMN002-3-07_S210,1747,S,1,0,1,1,RF01482,2596,nare,moist,3.852080123266564e-4,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMN002-3-08_S211,1747,S,6433,8,6441,0.99505,RF00174,22278,occiput,sebaceous,0.2891193105305683,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMN002-3-09_S212,1747,S,3048,19,3067,0.99967,RF00174,10092,back,sebaceous,0.3039040824415378,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMN002-3-10_S213,1747,S,1054,12,1066,0.98417,RF00174,6738,volar_forearm,dry,0.15820718314039775,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMN002-3-11_S214,1747,S,580,6,586,0.97494,RF00174,2729,antecubital fossa,moist,0.21473067057530232,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMN002-3-11_S214,1747,S,3,0,3,1,RF01482,2729,antecubital fossa,moist,0.0010993037742762918,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMN002-3-12_S215,1747,S,142,0,142,0.89309,RF00174,7620,umbilicus,moist,0.01863517060367454,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMN002-3-13_S216,1747,S,13,0,13,0.86667,RF00174,27191,toe_web_space,foot,4.7809937111544263e-4,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMN002-3-15_S218,1747,S,1749,10,1759,0.99095,RF00174,6517,alar crease,sebaceous,0.26990946754641704,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMN002-3-15_S218,1747,S,2,0,2,1,RF01482,6517,alar crease,sebaceous,3.068896731624981e-4,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMN002-3-16_S219,1747,S,196,0,196,0.9703,RF00174,2678,nare,moist,0.07318894697535475,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMN002-3-16_S219,1747,S,9,0,9,1,RF01482,2678,nare,moist,0.0033607169529499626,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMN002-3-17_S220,1747,S,1184,11,1195,0.88639,RF00174,8883,occiput,sebaceous,0.134526623888326,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMN002-3-18_S221,1747,S,3160,15,3175,0.99653,RF00174,11951,back,sebaceous,0.26566814492511087,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMN002-3-19_S222,1747,S,1666,21,1687,0.94824,RF00174,8329,volar_forearm,dry,0.2025453235682555,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMN002-3-20_S223,1747,S,203,0,203,0.93547,RF00174,2119,antecubital fossa,moist,0.09579990561585654,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMN002-3-20_S223,1747,S,17,0,17,1,RF01482,2119,antecubital fossa,moist,0.008022652194431336,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMN002-3-21_S224,1747,S,5,0,5,0.83333,RF00174,1091,umbilicus,moist,0.00458295142071494,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMN002-3-22_S225,1747,S,34,0,34,0.40543,RF00174,2507,toe_web_space,foot,0.013562026326286399,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMN002-3-23_S226,1747,S,903,2,905,0.96684,RF00174,4900,alar crease,sebaceous,0.1846938775510204,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMN002-3-23_S226,1747,S,2,0,2,1,RF01482,4900,alar crease,sebaceous,4.0816326530612246e-4,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMN002-3-24_S227,1747,S,5,0,5,1,RF00174,359,nare,moist,0.013927576601671309,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMN002-3-24_S227,1747,S,4,0,4,1,RF01482,359,nare,moist,0.011142061281337047,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMN002-3-25_S228,1747,S,1845,4,1849,0.98928,RF00174,5469,occiput,sebaceous,0.33808740171877855,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMN002-3-25_S228,1747,S,1,0,1,1,RF01482,5469,occiput,sebaceous,1.8284878405558602e-4,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMN002-3-26_S229,1747,S,601,2,603,0.33418,RF00174,6454,back,sebaceous,0.09343043074062597,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMN002-3-27_S230,1747,S,235,1,236,0.75475,RF00174,4324,volar_forearm,dry,0.0545790934320074,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMN002-3-28_S231,1747,S,283,2,285,0.66427,RF00174,3210,antecubital fossa,moist,0.08878504672897196,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMN002-3-29_S232,1747,S,248,1,249,0.98425,RF00174,1609,umbilicus,moist,0.15475450590428838,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMN002-3-29_S232,1747,S,5,0,5,0.71429,RF01482,1609,umbilicus,moist,0.003107520198881293,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMN002-3-30_S233,1747,S,3,0,3,0.798,RF00174,14573,toe_web_space,foot,2.0586015233651272e-4,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMN002-3-31_S234,1747,S,2205,0,2205,0.91837,RF00174,8573,alar crease,sebaceous,0.25720284614487343,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMN002-3-31_S234,1747,S,1,0,1,1,RF01482,8573,alar crease,sebaceous,1.1664528169835531e-4,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMN002-3-32_S235,1747,S,36,0,36,0.87805,RF00174,405,nare,moist,0.08888888888888889,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMN002-3-32_S235,1747,S,4,0,4,1,RF01482,405,nare,moist,0.009876543209876543,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMN002-3-33_S236,1747,S,948,7,955,0.84474,RF00174,10413,occiput,sebaceous,0.09171228272351868,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMN002-3-34_S237,1747,S,358,0,358,0.93717,RF00174,1995,back,sebaceous,0.17944862155388472,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMN002-3-35_S238,1747,S,1032,5,1037,0.94525,RF00174,5772,volar_forearm,dry,0.17966042966042967,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMN002-3-36_S239,1747,S,327,1,328,0.81221,RF00174,1996,antecubital fossa,moist,0.16432865731462926,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMN002-3-37_S240,1747,S,33,0,33,0.35484,RF00174,11958,umbilicus,moist,0.0027596588058203713,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMN002-3-38_S165,1747,S,3,0,3,0.75,RF00174,16900,toe_web_space,foot,1.7751479289940828e-4,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMN002-3-40_S167,1747,S,2323,0,2323,0.99401,RF00174,8425,alar crease,sebaceous,0.275727002967359,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMN002-3-41_S168,1747,S,198,0,198,0.96585,RF00174,1346,nare,moist,0.14710252600297177,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMN002-3-41_S168,1747,S,5,0,5,1,RF01482,1346,nare,moist,0.003714710252600297,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMN002-3-42_S241,1747,S,2470,17,2487,0.98716,RF00174,8195,occiput,sebaceous,0.3034777303233679,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMN002-3-42_S241,1747,S,1,0,1,1,RF01482,8195,occiput,sebaceous,1.2202562538133008e-4,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMN002-3-43_S242,1747,S,2562,9,2571,0.99574,RF00174,9717,back,sebaceous,0.26458783575177525,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMN002-3-44_S243,1747,S,605,1,606,0.74587,RF00174,6418,volar_forearm,dry,0.09442193829853537,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMN002-3-45_S244,1747,S,394,0,394,0.66592,RF00174,5319,antecubital fossa,moist,0.07407407407407407,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMN002-3-45_S244,1747,S,1,0,1,0.5,RF01482,5319,antecubital fossa,moist,1.8800526414739614e-4,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMN002-3-46_S245,1747,S,993,3,996,0.88543,RF00174,6637,umbilicus,moist,0.1500678017176435,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMN002-3-46_S245,1747,S,1,0,1,1,RF01482,6637,umbilicus,moist,1.5067048365225252e-4,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMN002-3-49_S248,1747,S,802,2,804,0.85484,RF00174,7689,alar crease,sebaceous,0.10456496293406164,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMN002-3-50_S249,1747,S,5,0,5,1,RF00174,238,nare,moist,0.02100840336134454,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMN002-3-51_S250,1747,S,67,0,67,0.84778,RF00174,15145,occiput,sebaceous,0.004423902277979531,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMN002-3-52_S251,1747,S,27,0,27,0.35625,RF00174,2044,back,sebaceous,0.013209393346379647,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMN002-3-53_S252,1747,S,55,0,55,0.47414,RF00174,2502,volar_forearm,dry,0.021982414068745005,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMN002-3-54_S253,1747,S,44,0,44,0.84615,RF00174,894,antecubital fossa,moist,0.049217002237136466,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMN002-3-54_S253,1747,S,1,0,1,1,RF01482,894,antecubital fossa,moist,0.0011185682326621924,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMN002-3-55_S254,1747,S,41,0,41,0.85417,RF00174,12013,umbilicus,moist,0.0034129692832764505,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMN002-3-58_S257,1747,S,2480,0,2480,0.88134,RF00174,10467,alar crease,sebaceous,0.23693512945447598,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMN002-3-59_S258,1747,S,370,0,370,0.96606,RF00174,2664,nare,moist,0.1388888888888889,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMN002-3-59_S258,1747,S,3,0,3,1,RF01482,2664,nare,moist,0.0011261261261261261,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMN002-3-60_S259,1747,S,1474,2,1476,0.94133,RF00174,6731,occiput,sebaceous,0.21928391026593375,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMN002-3-60_S259,1747,S,1,0,1,1,RF01482,6731,occiput,sebaceous,1.485663348685188e-4,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMN002-3-61_S260,1747,S,3921,13,3934,0.98251,RF00174,14220,back,sebaceous,0.27665260196905767,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMN002-3-62_S261,1747,S,180,0,180,0.97297,RF00174,1484,volar_forearm,dry,0.12129380053908356,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMN002-3-62_S261,1747,S,15,0,15,0.83333,RF01482,1484,volar_forearm,dry,0.010107816711590296,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMN002-3-63_S262,1747,S,363,0,363,0.95787,RF00174,2538,antecubital fossa,moist,0.1430260047281324,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMN002-3-63_S262,1747,S,6,0,6,0.85714,RF01482,2538,antecubital fossa,moist,0.002364066193853428,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMN002-3-64_S263,1747,S,181,2,183,0.81938,RF00174,14225,umbilicus,moist,0.012864674868189806,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMN002-3-65_S264,1747,S,11,0,11,0.58822,RF00174,28160,toe_web_space,foot,3.90625e-4,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMN002-3-67_S266,1747,S,7116,8,7124,0.99776,RF00174,24262,alar crease,sebaceous,0.29362789547440443,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMN002-3-68_S267,1747,S,25,0,25,0.89286,RF00174,149,nare,moist,0.16778523489932887,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMN002-3-68_S267,1747,S,1,0,1,1,RF01482,149,nare,moist,0.006711409395973154,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMN002-3-69_S268,1747,S,1187,5,1192,0.97544,RF00174,5038,occiput,sebaceous,0.2366018261214768,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMN002-3-70_S269,1747,S,1671,20,1691,0.99117,RF00174,6804,back,sebaceous,0.24853027630805408,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMN002-3-71_S270,1747,S,606,3,609,0.91444,RF00174,4022,volar_forearm,dry,0.15141720537046247,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMN002-3-72_S271,1747,S,87,0,87,0.89691,RF00174,611,antecubital fossa,moist,0.14238952536824878,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMN002-3-72_S271,1747,S,1,0,1,1,RF01482,611,antecubital fossa,moist,0.0016366612111292963,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMN002-3-73_S272,1747,S,53,0,53,0.46491,RF00174,19890,umbilicus,moist,0.0026646556058320765,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMN002-3-74_S273,1747,S,51,2,53,0.78098,RF00174,13869,toe_web_space,foot,0.003821472348402913,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMN002-3-76_S275,1747,S,4681,3,4684,0.84812,RF00174,24734,alar crease,sebaceous,0.18937494946227865,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMN002-3-77_S276,1747,S,329,3,332,0.86115,RF00174,2411,nare,moist,0.13770219825798424,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMN002-3-77_S276,1747,S,12,0,12,1,RF01482,2411,nare,moist,0.004977187888842804,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
